black_pop,asian_pop,white_pop,hisp_pop,amin_pop,hp_pop,other_pop
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,15,37,32,0,0,0
24,15,37,31,0,0,0
23,15,37,32,0,0,0
23,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,33,0,0,0
24,16,37,32,0,0,0
24,16,37,33,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
24,16,37,33,0,0,0
24,16,36,32,0,0,0
23,16,36,33,0,0,0
23,15,36,33,0,0,0
23,16,36,33,0,0,0
23,16,35,32,0,0,0
23,16,35,32,0,0,0
23,16,35,32,0,0,0
23,15,35,32,0,0,0
23,15,35,32,0,0,0
23,15,36,32,0,0,0
24,15,36,32,0,0,0
24,14,36,32,0,0,0
24,14,36,32,0,0,0
23,15,36,32,0,0,0
23,15,36,33,0,0,0
24,15,36,33,0,0,0
24,15,36,33,0,0,0
24,15,36,33,0,0,0
24,15,36,34,0,0,0
23,15,37,33,0,0,0
24,15,37,33,0,0,0
24,15,37,32,0,0,0
24,15,37,32,0,0,0
24,15,37,32,0,0,0
24,15,37,32,0,0,0
24,15,37,32,0,0,0
24,15,36,32,0,0,0
24,15,36,32,0,0,0
24,15,37,33,0,0,0
24,15,36,33,0,0,0
24,16,37,33,0,0,0
24,16,38,33,0,0,0
24,16,38,33,0,0,0
24,16,38,32,0,0,0
24,16,38,32,0,0,0
24,16,37,33,0,0,0
24,16,37,33,0,0,0
23,16,37,32,0,0,0
23,16,37,32,0,0,0
23,16,37,30,0,0,0
23,16,37,31,0,0,0
23,16,37,30,0,0,0
23,16,37,30,0,0,0
24,16,37,31,0,0,0
24,16,37,31,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,32,0,0,0
24,16,37,33,0,0,0
24,16,37,33,0,0,0
24,16,37,34,0,0,0
24,16,37,34,0,0,0
24,16,37,33,0,0,0
24,16,36,33,0,0,0
24,16,36,32,0,0,0
24,16,36,32,0,0,0
23,16,36,33,0,0,0
24,16,36,32,0,0,0
23,16,36,32,0,0,0
23,16,36,32,0,0,0
23,15,36,33,0,0,0
23,16,36,32,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
23,16,36,33,0,0,0
